question	label
新疆的全称是什么?	nonmedical
数学中兀的发明者是谁	nonmedical
罗丹是哪国人	nonmedical
木兰诗的作者是谁	nonmedical
亚运会到1990年为止一共举办了多少届？	nonmedical
"传说中""狸猫换太子""一案是被哪位官员查明平反的?"	nonmedical
一称“可兰经”，伊斯兰教最高和根本的经典是什么？	nonmedical
云冈石窟创建于哪个时期？	nonmedical
最高等的植物是哪一类?	nonmedical
放大镜的设计原理是	nonmedical
颐和园的前身是什么？	nonmedical
卓别林是哪个国家的？	nonmedical
举世闻名的泰姬岭在？	nonmedical
著名词人秦观的别号是?	nonmedical
哪个城市最早使用地铁？	nonmedical
奥运男子跳水项目中,共有多少为裁判?	nonmedical
《清明上河图》作于	nonmedical
“20世纪最伟大运动员”之一贝利是什么运动员？	nonmedical
雁门关在哪个省	nonmedical
被称为“活化石”的爬行动物？	nonmedical
《好兵帅克》是哪个国家的小说？	nonmedical
朱自清的字是什么？	nonmedical
小说《林海雪原》作者是：	nonmedical
唐老鸭的配音者是：	nonmedical
鸿门宴是谁设的	nonmedical
秦始皇的姓什么	nonmedical
“河北玉麒麟”是谁？	nonmedical
哪一国首先在飞机上安装了机枪击落了敌国的侦察机:	nonmedical
电影“渡江侦察记”中敌情报处长是由谁扮演的？	nonmedical
是哪个国家发明的乒乓球的直拍近台快攻和长球削球的打法？	nonmedical
世界上最大的宫殿是	nonmedical
吴承恩小说《西游记》当中,唐僧在哪条河收了沙和尚做徒弟?	nonmedical
体力劳动者叫蓝领,脑力工作者被叫做?	nonmedical
西洋木管乐器中的“巴松”又称为	nonmedical
清明上河图作于：	nonmedical
哪种蔬菜对肿瘤抑制效应最好？	nonmedical
“人体司令部”是指	nonmedical
"我们经常用的""飘柔""洗发水,是美国哪家公司的产品?"	nonmedical
"""宝马""汽车是哪个国家的著名品牌?"	nonmedical
中国古代四大美人中“沉鱼”是用来形容哪一位？	nonmedical
一生写了600多首歌曲的“歌曲之王”是誰？	nonmedical
马克思主义哲学最主要最显著的特点：	nonmedical
无产阶级的伟大领袖马克思出生于：	nonmedical
现代垒球源于哪个国家？	nonmedical
鹦鹉能学人说话主要是依靠	nonmedical
我国第一颗发射成功的人造卫星是什么名字？	nonmedical
叶芝是哪个国家的著名诗人？	nonmedical
太阳上最丰富的元素是哪一种	nonmedical
随着娱乐业的发展，电影节应运而生，每个国家都有自己的电影节，你知道世界上第一个电影节是_________电影节吗？	nonmedical
古代帝王及大官死后，朝廷常根据死者生前事迹给予一种称号以褒贬善恶，该称号叫做	nonmedical
蜜蜂中的“蜂王”是：	nonmedical
世界上面积第三的国家是	nonmedical
唐朝时，西藏叫做：	nonmedical
哪个国家被称为咖啡之国：	nonmedical
《义勇军进行曲》的曲作者是：	nonmedical
哪种树的叶子是针形的？	nonmedical
仅用一百个兵劫掉曹操大营的人是谁？	nonmedical
古罗马帝国最初建国于现在哪个国家？	nonmedical
行政诉讼中，负举证责任的主要是：	nonmedical
武则天的第一个老公是谁？	nonmedical
相对论的提出者是	nonmedical
我国第一个不平等条约是：	nonmedical
世界上最大的潮差海域在哪里？	nonmedical
上海东方明珠塔高468米,居亚洲第一,世界第几?	nonmedical
国家元首或政府首脑为外国元首,政府首脑举行的正式宴会叫?	nonmedical
“三国演义”当中，西汉相国曹参的后代是谁？	nonmedical
蜈蚣属于什么纲啊？	nonmedical
世界排名第一的宗教是什么？	nonmedical
将三种色光适当混合能产生其他任何色光,这三种色光叫做光的什么	nonmedical
三鹿奶粉里面含有什么？	nonmedical
学而时习之不亦乐乎出自于谁听什么	nonmedical
青年医生电视剧里边用的化妆品是什么牌子	nonmedical
老年人体内缺少什么元素会发生骨质疏松	nonmedical
巴西流域面积最广，水量最大的河是	nonmedical
uk代表什么？	nonmedical
中国第一颗原子弹是在什么地方爆炸的？	nonmedical
"创办""精武门""的中国清末爱国武术家是谁?"	nonmedical
没有歌词的国歌《皇家进行曲》是哪个欧洲国家的国歌?	nonmedical
成都市太升南路属于那个区	nonmedical
苏轼哪个朝代	nonmedical
周星驰演的演韦小宝的一部电影是什么	nonmedical
周杰伦的出生地在哪?	nonmedical
鄂m是湖北哪里牌照	nonmedical
山西所哪个军区	nonmedical
中国古代秦朝存在了多少年？	nonmedical
国际音乐日是	nonmedical
谁能知道在西游记中唐僧遇到的第七难是什么?	nonmedical
高锰酸钾制氧气后的固体剩余物属于？？	nonmedical
抚顺是什么省	nonmedical
南通属于哪个省？	nonmedical
消化系统中，消化和吸收营养物质的主要场所是？	nonmedical
夸奖奴家的<<洛神赋>>是谁写的?	nonmedical
电视剧《网球王子》演龙马的人是谁	nonmedical
光绪帝的生日是哪天	nonmedical
歌曲隔世的静演唱者是谁	nonmedical
古人讲究谦辞礼让，谈到自己儿子时一般称为	nonmedical
成龙的本名叫什么？姓房吧！	nonmedical
被誉为“汉语的活化石”的语言是？	nonmedical
人体有几块骨头	nonmedical
许海峰是什么运动员	nonmedical
圣诞节是谁的生日	nonmedical
天才是99%的汗水加上1%的灵感是谁说的	nonmedical
世界最深的海沟叫什么名字	nonmedical
宋代词人辛弃疾是属于哪一个流派	nonmedical
东南亚湄公河在中国部分叫什么	nonmedical
青藏地区当地人信仰的宗教是什么	nonmedical
谁是第一个进入太空的人	nonmedical
黄光欲的哥哥叫什么？	nonmedical
四面楚歌的主人公	nonmedical
歌曲《甜蜜蜜》《小城故事》的原唱是哪位台湾女歌手?	nonmedical
《红楼梦》的别名	nonmedical
2006年超女冠军是谁	nonmedical
武媚娘传奇中的郑婉言是谁演的	nonmedical
花儿与少年，张翰在车上唱的歌是什么？	nonmedical
杨幂的老公是谁	nonmedical
刻舟求剑这个故事出于哪部古籍?	nonmedical
羊后面是什么生肖	nonmedical
唱《既然知道要见面》的sara是哪个国家的？	nonmedical
"被称为""骑在羊背上的国家""和""坐在矿车上的国家""是哪一个国家?"	nonmedical
扑克牌四个花色代表了和平.爱情.财富以及幸运等含义,代表了财富含义的是哪种花色?	nonmedical
有“千佛洞”之称的艺术宝库是？	nonmedical
诸葛亮的夫人是谁？	nonmedical
老舍的真名是什么	nonmedical
"""阿诗玛""是哪个省的少数民族塑造的艺术形象?"	nonmedical
亲吻脚丫的鱼叫什么名字	nonmedical
斯柯达是那个国家产的	nonmedical
抗美援朝中国领导者是谁	nonmedical
firefox是什么？	nonmedical
中国位于五带中的哪个带？	nonmedical
"《西游记》记载唐僧去西天取经,""西天""指的是现在哪个亚洲国家?"	nonmedical
瑞典的首都,也是科学家诺贝尔的故乡,是哪座城市?	nonmedical
第一个成为nba状元秀的亚洲球员是谁?	nonmedical
汉朝刘彻后的皇帝是谁	nonmedical
嬴政是谁的儿子	nonmedical
牙膏的主要原料是：	nonmedical
望庐山瀑布在我国什么省	nonmedical
世界上第一长河是什么?	nonmedical
英国君主立宪的权利中心是什么	nonmedical
蒲松龄世称？	nonmedical
马克思出生于那年	nonmedical
《三国演义》的作者	nonmedical
泰州属于哪？	nonmedical
拉萨属于哪个省	nonmedical
袁承志是明朝哪位大将的儿子？	nonmedical
中山在哪里	nonmedical
封神榜陈浩民的，殷十娘是谁演的？	nonmedical
那种激素分泌不足时会患唐尿病	nonmedical
世界上最大的洋是什么洋	nonmedical
中国哪个省的煤矿最多？	nonmedical
营口市属于哪个省	nonmedical
相爱十年哪个台热播	nonmedical
诗经总共有多少篇？	nonmedical
苏格兰属于哪国?	nonmedical
《亮剑》的作者是谁？	nonmedical
“小和尚下山去化哉，老和尚有交待，山下的女人是老虎，遇见了千万要躲开…”是哪首歌的啊	nonmedical
普拉蒂尼曾经是哪个国家足球队的成员？	nonmedical
花钟是瑞士哪个城市的标记？	nonmedical
设计钱塘江大桥的科学家是：	nonmedical
我国运动员打破的第一个世界田径纪录是：	nonmedical
“福特”是哪个国家生产的汽车品牌：	nonmedical
“可可之乡”是哪个国家？	nonmedical
1920年，中国第一个马克思研究会成立，组织者是：	nonmedical
“开元盛世”是由唐朝哪个皇帝开创的：	nonmedical
白求恩生于加拿大哪个州	nonmedical
被誉为“童话之王”的是谁？	nonmedical
地球上水温最高的大洋是：	nonmedical
莫泊桑是哪个国家的著名作家？	nonmedical
1990年元旦晚会小品《超生游击队》是由黄宏和谁出演的?	nonmedical
车厘子就是我们所说的哪种水果?	nonmedical
"所谓""巴以冲突""指的是以色列和哪个国家之间的冲突?"	nonmedical
歌曲《快乐崇拜》是张韶涵和哪位台湾男歌星的对唱歌曲?	nonmedical
"被誉为中国的""九球天后""的台球球星是谁?"	nonmedical
现任澳门特别行政区行政长官是谁?	nonmedical
位于纽约,美国戏剧和音乐剧的重要发扬地,也成了音乐剧的代名词是哪条著名街道?	nonmedical
著名的香榭丽舍大街(爱丽舍田园大街)是位于欧洲的哪个城市?	nonmedical
代表作品《下沙》.《诗人的眼泪》是哪位台湾创作型歌手?	nonmedical
著名日本漫画《灌篮高手》的作者是哪位漫画家?	nonmedical
托尼.布莱尔是哪个欧洲国家的首相?	nonmedical
皇太极是哪个朝的？	nonmedical
王安石变法发生在宋朝哪个皇帝在位期间？	nonmedical
麻婆豆腐是哪一菜系的名菜？	nonmedical
酿造白兰地酒的原料是什么？	nonmedical
著名的九寨沟风景名胜区位于哪个省份？	nonmedical
6、“中神通”指的是谁？	nonmedical
复活节岛地处	nonmedical
被阿拉伯人称为「诸神之泪」的是？	nonmedical
五指山在我国的哪个地方？	nonmedical
“举世混浊而我独清，众人皆醉而我独醒”是谁说的？	nonmedical
“天子门生”是宋代以后人们对一下哪一种人的称呼？	nonmedical
长江三峡由三大峡谷地段组成,分别是瞿塘峡.西陵峡和什么峡?	nonmedical
"我们通常说""拍什么""来讽刺不顾客观实际专门谄媚奉承.讨好别人的行为?"	nonmedical
二胡名曲《赛马》是根据我国北方哪个少数民族音乐创作而成的?	nonmedical
土耳其最大的城市和港口,从前叫做拜占庭或君士坦丁堡,现在这座城市叫做什么?	nonmedical
"上海地区将小巷称为""弄堂"",那么北京地区将小巷称之为什么?"	nonmedical
"nba史上有""魔术师""之称的著名球星是谁?"	nonmedical
在神话故事《西游记》中,托塔天王的全名是什么?	nonmedical
在人体中,钙大多分布在牙齿和什么中?	nonmedical
在数学上,我们把直角坐标系中x轴和y轴的交点称为什么?	nonmedical
《小石潭记》、《始得西山宴游记》都出自柳宗元的哪部山水游记散文?	nonmedical
"""毛里求斯""属于哪个大洲的岛国?"	nonmedical
在英语中adv是副词的缩写,那么adj是什么词的缩写?	nonmedical
经典功夫影片《猛虎过江》是由哪位功夫巨星自编自导自演的一部武打电影?	nonmedical
2009年,张艺谋导演率奥运团队重金打造的《图兰朵》在北京哪个场馆演出?	nonmedical
"比喻培养人才是长久之计时,我们通常说""十年树木"",后面一句是什么?"	nonmedical
《流星蝴蝶剑》是哪位武侠小说家中期的名作?	nonmedical
古代文学理论著作《文心雕龙》是哪位南朝文学理论家的著作?	nonmedical
产生心理的物质器官是什么	nonmedical
奥运会每多少年举行一次？	nonmedical
天下兴亡，匹夫有责。谁提出的？	nonmedical
陈冠希自己服装品牌叫什么名字？	nonmedical
中华苏维埃共和国临时中央政府的首府在哪里？	nonmedical
张雨绮是哪一年出生呢？	nonmedical
请问爱琴海在哪个国家？	nonmedical
<火影>卡卡西看的热火天堂是谁写的书?	nonmedical
红楼梦最初的名字是什么	nonmedical
红楼梦最具叛逆性格的丫鬟	nonmedical
第一部有声电影	nonmedical
世界环境日是每年的哪一天？	nonmedical
“但愿人长久，千里共婵娟”出自谁的词《水调歌头》？	nonmedical
“海参”是一种生长在海底的：	nonmedical
"故宫乾清宫上的牌匾""正大光明""四字最早是由哪位清代皇帝所书?"	nonmedical
"古典小说《三侠五义》的""五鼠""中,""翻江鼠""指的是谁?"	nonmedical
周迅的前任男朋友,是哪一位台湾著名造型师?	nonmedical
《神雕侠侣》中,杨过中了情花之毒后因吃了什么草而解毒?	nonmedical
百团大战八路军的指挥官是?	nonmedical
“究天人之际，通古今之变，成一家之言”是谁的名言？	nonmedical
现在已知的最高的山在：	nonmedical
月亮金字塔坐落在哪里	nonmedical
签署解放黑奴宣言的是美国哪位总统？	nonmedical
最早芭蕾舞出现于：	nonmedical
电视机是谁发明的？	nonmedical
我国“山药蛋派”代表作家是	nonmedical
奥运会每四年举办一次，会期不超过：	nonmedical
